Training started: 30000 episodes
Learning rate: 0.001, Gamma: 0.99, Beta range: (0.1, 0.02)
--------------------------------------------------------------------------------
Episode 20150/30000 | return = -1.100 | loss = -14.868290 | len = 6
Episode 20200/30000 | return = 4.880 | loss = 0.245875 | len = 7
Episode 20250/30000 | return = 4.880 | loss = 0.103014 | len = 7
Episode 20300/30000 | return = 4.860 | loss = 2.443188 | len = 8
Episode 20350/30000 | return = 4.920 | loss = 0.003839 | len = 5
Episode 20400/30000 | return = -1.060 | loss = -16.231739 | len = 4
Episode 20450/30000 | return = 4.900 | loss = 0.054152 | len = 6
Episode 20500/30000 | return = -1.340 | loss = -32.114525 | len = 18
Episode 20550/30000 | return = 4.880 | loss = 0.092933 | len = 7
Episode 20600/30000 | return = -1.140 | loss = -11.479350 | len = 8
Episode 20650/30000 | return = 4.880 | loss = 0.138886 | len = 7
Episode 20700/30000 | return = 4.880 | loss = 2.945771 | len = 7
Episode 20750/30000 | return = -1.040 | loss = -21.111195 | len = 3
Episode 20800/30000 | return = 4.880 | loss = 0.205022 | len = 7
Episode 20850/30000 | return = 4.860 | loss = 0.145712 | len = 8
Episode 20900/30000 | return = 4.860 | loss = 0.112565 | len = 8
Episode 20950/30000 | return = 4.880 | loss = 0.207824 | len = 7
Episode 21000/30000 | return = 4.840 | loss = 0.359592 | len = 9
Episode 21050/30000 | return = 4.840 | loss = 2.500217 | len = 9
Episode 21100/30000 | return = 4.860 | loss = 0.998357 | len = 8
Episode 21150/30000 | return = -10.980 | loss = -258.465668 | len = 50
Episode 21200/30000 | return = 4.880 | loss = 0.344653 | len = 7
Episode 21250/30000 | return = 4.880 | loss = 0.075911 | len = 7
Episode 21300/30000 | return = 4.880 | loss = 2.138979 | len = 7
Episode 21350/30000 | return = 4.860 | loss = 0.046996 | len = 8
Episode 21400/30000 | return = 4.840 | loss = 0.301710 | len = 9
Episode 21450/30000 | return = -1.100 | loss = -10.526810 | len = 6
Episode 21500/30000 | return = 4.900 | loss = 0.050414 | len = 6
Episode 21550/30000 | return = -1.140 | loss = -35.938103 | len = 8
Episode 21600/30000 | return = 4.640 | loss = 1.987005 | len = 19
Episode 21650/30000 | return = -1.180 | loss = -24.254150 | len = 10
Episode 21700/30000 | return = 4.860 | loss = 0.074290 | len = 8
Episode 21750/30000 | return = 4.880 | loss = 0.075819 | len = 7
Episode 21800/30000 | return = 4.820 | loss = 1.938213 | len = 10
Episode 21850/30000 | return = 4.900 | loss = 0.059550 | len = 6
Episode 21900/30000 | return = 4.840 | loss = 0.884063 | len = 9
Episode 21950/30000 | return = 4.880 | loss = 0.328707 | len = 7
Episode 22000/30000 | return = 4.860 | loss = 0.122816 | len = 8
Episode 22050/30000 | return = 4.820 | loss = 2.087832 | len = 10
Episode 22100/30000 | return = 4.860 | loss = 0.956307 | len = 8
Episode 22150/30000 | return = 4.880 | loss = 0.219715 | len = 7
Episode 22200/30000 | return = 4.900 | loss = 0.145553 | len = 6
Episode 22250/30000 | return = 4.880 | loss = 0.221629 | len = 7
Episode 22300/30000 | return = 4.880 | loss = 0.715535 | len = 7
Episode 22350/30000 | return = 4.900 | loss = 0.076949 | len = 6
Episode 22400/30000 | return = 4.840 | loss = 1.449151 | len = 9
Episode 22450/30000 | return = -1.040 | loss = -21.615511 | len = 3
Episode 22500/30000 | return = 4.900 | loss = 0.329335 | len = 6
Episode 22550/30000 | return = 4.860 | loss = 1.757849 | len = 8
Episode 22600/30000 | return = 4.840 | loss = 1.200891 | len = 9
Episode 22650/30000 | return = 4.880 | loss = 0.280592 | len = 7
Episode 22700/30000 | return = 4.920 | loss = 0.001014 | len = 5
Episode 22750/30000 | return = 4.880 | loss = 0.115162 | len = 7
Episode 22800/30000 | return = 4.780 | loss = 1.567415 | len = 12
Episode 22850/30000 | return = 4.860 | loss = 0.039427 | len = 8
Episode 22900/30000 | return = 4.880 | loss = 0.067411 | len = 7
Episode 22950/30000 | return = 4.880 | loss = 0.714771 | len = 7
Episode 23000/30000 | return = 4.900 | loss = 0.083609 | len = 6
Episode 23050/30000 | return = 4.880 | loss = 0.455123 | len = 7
Episode 23100/30000 | return = 4.860 | loss = 0.055646 | len = 8
Episode 23150/30000 | return = 4.920 | loss = 0.014780 | len = 5
Episode 23200/30000 | return = -1.100 | loss = -27.026720 | len = 6
Episode 23250/30000 | return = 4.880 | loss = 0.063043 | len = 7
Episode 23300/30000 | return = 4.840 | loss = 0.377119 | len = 9
Episode 23350/30000 | return = 4.880 | loss = 0.025975 | len = 7
Episode 23400/30000 | return = 4.900 | loss = 0.268171 | len = 6
Episode 23450/30000 | return = 4.840 | loss = 0.536610 | len = 9
Episode 23500/30000 | return = 4.880 | loss = 0.124124 | len = 7
Episode 23550/30000 | return = 4.840 | loss = 0.046445 | len = 9
Episode 23600/30000 | return = 4.880 | loss = 0.128323 | len = 7
Episode 23650/30000 | return = -1.200 | loss = -9.979841 | len = 11
Episode 23700/30000 | return = 4.840 | loss = 0.300246 | len = 9
Episode 23750/30000 | return = 4.920 | loss = 0.000395 | len = 5
Episode 23800/30000 | return = 4.860 | loss = 0.534792 | len = 8
Episode 23850/30000 | return = -1.040 | loss = -15.904882 | len = 3
Episode 23900/30000 | return = 4.840 | loss = 2.512118 | len = 9
Episode 23950/30000 | return = 4.900 | loss = 1.902221 | len = 6
Episode 24000/30000 | return = -1.140 | loss = -10.358457 | len = 8
Episode 24050/30000 | return = 4.880 | loss = 1.402529 | len = 7
Episode 24100/30000 | return = -1.180 | loss = -13.192081 | len = 10
Episode 24150/30000 | return = 4.840 | loss = 0.106041 | len = 9
Episode 24200/30000 | return = -1.640 | loss = -28.094402 | len = 33
Episode 24250/30000 | return = 4.900 | loss = 0.053003 | len = 6
Episode 24300/30000 | return = 4.920 | loss = 0.038313 | len = 5
Episode 24350/30000 | return = 4.820 | loss = 0.079930 | len = 10
Episode 24400/30000 | return = 4.840 | loss = 3.178886 | len = 9
Episode 24450/30000 | return = 4.860 | loss = 0.133606 | len = 8
Episode 24500/30000 | return = 4.880 | loss = 0.380940 | len = 7
Episode 24550/30000 | return = 4.920 | loss = 0.005349 | len = 5
Episode 24600/30000 | return = 4.840 | loss = 2.012780 | len = 9
Episode 24650/30000 | return = 4.900 | loss = 1.425442 | len = 6
Episode 24700/30000 | return = 4.860 | loss = 0.142925 | len = 8
Episode 24750/30000 | return = 4.880 | loss = 0.102806 | len = 7
Episode 24800/30000 | return = 4.860 | loss = 2.045767 | len = 8
Episode 24850/30000 | return = -1.080 | loss = -7.018417 | len = 5
Episode 24900/30000 | return = 4.800 | loss = 0.440214 | len = 11
Episode 24950/30000 | return = 4.920 | loss = 0.037461 | len = 5
Episode 25000/30000 | return = -1.100 | loss = -21.058043 | len = 6
Episode 25050/30000 | return = 4.920 | loss = 0.002564 | len = 5
Episode 25100/30000 | return = 4.920 | loss = 0.001134 | len = 5
Episode 25150/30000 | return = -1.060 | loss = -0.441724 | len = 4
Episode 25200/30000 | return = 4.900 | loss = 0.008951 | len = 6
Episode 25250/30000 | return = 4.760 | loss = 1.088579 | len = 13
Episode 25300/30000 | return = 4.840 | loss = 0.347550 | len = 9
Episode 25350/30000 | return = 4.880 | loss = 0.055995 | len = 7
Episode 25400/30000 | return = 4.860 | loss = 0.057002 | len = 8
Episode 25450/30000 | return = 4.860 | loss = 1.363850 | len = 8
Episode 25500/30000 | return = 4.840 | loss = 0.110513 | len = 9
Episode 25550/30000 | return = 4.880 | loss = 1.018927 | len = 7
Episode 25600/30000 | return = 4.680 | loss = 0.724101 | len = 17
Episode 25650/30000 | return = 4.920 | loss = 0.069591 | len = 5
Episode 25700/30000 | return = 4.920 | loss = 0.121480 | len = 5
Episode 25750/30000 | return = 4.880 | loss = 0.076489 | len = 7
Episode 25800/30000 | return = 4.900 | loss = 0.009528 | len = 6
Episode 25850/30000 | return = 4.860 | loss = 0.029301 | len = 8
Episode 25900/30000 | return = 4.920 | loss = 0.001204 | len = 5
Episode 25950/30000 | return = 4.920 | loss = 0.007622 | len = 5
Episode 26000/30000 | return = -1.040 | loss = -6.492309 | len = 3
Episode 26050/30000 | return = 4.920 | loss = 0.010960 | len = 5
Episode 26100/30000 | return = -1.080 | loss = -8.772455 | len = 5
Episode 26150/30000 | return = 4.820 | loss = 0.237552 | len = 10
Episode 26200/30000 | return = 4.860 | loss = 0.288088 | len = 8
Episode 26250/30000 | return = 4.860 | loss = 0.238114 | len = 8
Episode 26300/30000 | return = -1.240 | loss = -17.660852 | len = 13
Episode 26350/30000 | return = -1.120 | loss = -30.579769 | len = 7
Episode 26400/30000 | return = 4.840 | loss = 0.906716 | len = 9
Episode 26450/30000 | return = 4.860 | loss = 0.651521 | len = 8
Episode 26500/30000 | return = 4.920 | loss = 0.014669 | len = 5
Episode 26550/30000 | return = 4.900 | loss = 0.050185 | len = 6
Episode 26600/30000 | return = -1.260 | loss = -40.879784 | len = 14
Episode 26650/30000 | return = 4.860 | loss = 0.056271 | len = 8
Episode 26700/30000 | return = 4.840 | loss = 0.163340 | len = 9
Episode 26750/30000 | return = 4.900 | loss = 0.002641 | len = 6
Episode 26800/30000 | return = 4.860 | loss = 0.166378 | len = 8
Episode 26850/30000 | return = 4.880 | loss = 0.146647 | len = 7
Episode 26900/30000 | return = 4.860 | loss = 0.409309 | len = 8
Episode 26950/30000 | return = 4.880 | loss = 0.237279 | len = 7
Episode 27000/30000 | return = 4.920 | loss = 0.005761 | len = 5
Episode 27050/30000 | return = 4.920 | loss = 0.008203 | len = 5
Episode 27100/30000 | return = 4.920 | loss = 0.001394 | len = 5
Episode 27150/30000 | return = 4.920 | loss = 0.000471 | len = 5
Episode 27200/30000 | return = -1.100 | loss = -3.966127 | len = 6
Episode 27250/30000 | return = 4.900 | loss = 1.663189 | len = 6
Episode 27300/30000 | return = 4.880 | loss = 0.659108 | len = 7
Episode 27350/30000 | return = 4.900 | loss = 0.443468 | len = 6
Episode 27400/30000 | return = 4.860 | loss = 0.626328 | len = 8
Episode 27450/30000 | return = 4.900 | loss = 0.392496 | len = 6
Episode 27500/30000 | return = 4.820 | loss = 0.649185 | len = 10
Episode 27550/30000 | return = 4.840 | loss = 1.361989 | len = 9
Episode 27600/30000 | return = 4.920 | loss = 0.018832 | len = 5
Episode 27650/30000 | return = 4.820 | loss = 0.517459 | len = 10
Episode 27700/30000 | return = -1.060 | loss = -1.172880 | len = 4
Episode 27750/30000 | return = 4.880 | loss = 0.032627 | len = 7
Episode 27800/30000 | return = 4.900 | loss = 0.466131 | len = 6
Episode 27850/30000 | return = -1.220 | loss = -36.147522 | len = 12
Episode 27900/30000 | return = 4.900 | loss = 0.049710 | len = 6
Episode 27950/30000 | return = -1.100 | loss = -11.940623 | len = 6
Episode 28000/30000 | return = 4.880 | loss = 0.647255 | len = 7
Episode 28050/30000 | return = 4.860 | loss = 1.482444 | len = 8
Episode 28100/30000 | return = 4.880 | loss = 0.158150 | len = 7
Episode 28150/30000 | return = 4.880 | loss = 0.484810 | len = 7
Episode 28200/30000 | return = 4.860 | loss = 1.149626 | len = 8
Episode 28250/30000 | return = 4.860 | loss = 0.505178 | len = 8
Episode 28300/30000 | return = -1.040 | loss = -15.485360 | len = 3
Episode 28350/30000 | return = 4.860 | loss = 3.126953 | len = 8
Episode 28400/30000 | return = 4.900 | loss = 0.035362 | len = 6
Episode 28450/30000 | return = 4.880 | loss = 0.028512 | len = 7
Episode 28500/30000 | return = 4.840 | loss = 0.104607 | len = 9
Episode 28550/30000 | return = 4.860 | loss = 0.011263 | len = 8
Episode 28600/30000 | return = 4.860 | loss = 0.574887 | len = 8
Episode 28650/30000 | return = 4.880 | loss = 0.031109 | len = 7
Episode 28700/30000 | return = 4.840 | loss = 0.826191 | len = 9
Episode 28750/30000 | return = 4.900 | loss = 0.013147 | len = 6
Episode 28800/30000 | return = 4.920 | loss = 0.000157 | len = 5
Episode 28850/30000 | return = 4.900 | loss = 0.000515 | len = 6
Episode 28900/30000 | return = 4.900 | loss = 0.005485 | len = 6
Episode 28950/30000 | return = 4.920 | loss = 0.000123 | len = 5
Episode 29000/30000 | return = -1.160 | loss = -2.443192 | len = 9
Episode 29050/30000 | return = 4.900 | loss = 0.006538 | len = 6
Episode 29100/30000 | return = 4.920 | loss = 0.213051 | len = 5
Episode 29150/30000 | return = 4.880 | loss = 0.122619 | len = 7
Episode 29200/30000 | return = 4.900 | loss = 0.009341 | len = 6
Episode 29250/30000 | return = 4.860 | loss = 3.676154 | len = 8
Episode 29300/30000 | return = 4.880 | loss = 0.005650 | len = 7
Episode 29350/30000 | return = 4.880 | loss = 0.035392 | len = 7
Episode 29400/30000 | return = 4.880 | loss = 0.015619 | len = 7
Episode 29450/30000 | return = 4.920 | loss = 0.072920 | len = 5
Episode 29500/30000 | return = 4.820 | loss = 0.133320 | len = 10
Episode 29550/30000 | return = 4.900 | loss = 0.888035 | len = 6
Episode 29600/30000 | return = 4.920 | loss = 0.027971 | len = 5
Episode 29650/30000 | return = -1.100 | loss = -9.912604 | len = 6
Episode 29700/30000 | return = 4.900 | loss = 0.045778 | len = 6
Episode 29750/30000 | return = 4.860 | loss = 0.004777 | len = 8
Episode 29800/30000 | return = 4.840 | loss = 0.061822 | len = 9
Episode 29850/30000 | return = 4.920 | loss = 0.000578 | len = 5
Episode 29900/30000 | return = 4.920 | loss = 0.000051 | len = 5
Episode 29950/30000 | return = 4.840 | loss = 3.382052 | len = 9
Episode 30000/30000 | return = 4.900 | loss = 2.291420 | len = 6
--------------------------------------------------------------------------------
Training completed: 30000 episodes
